outfit_id,season,occasion,brand_coherence,season_fit,style_score,color_score,fit_score,style_consistency,formality_match,occasion_fit,contrast_score,clash_penalty,harmony_type,proportion_score,silhouette_balance,fit_quality,final_score,label,source_label
"O01645","all-season","casual",0.88,0.85,0.63,0.84,0.84,0.52,0.75,0.88,0.75,0,"mixed_harmonious",0.8,0.9,0.79,0.76,"good","average"
"O01646","summer","gym",0.62,0.95,0.31,0.67,0.84,0.21,0.41,0.55,0.57,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O01647","all-season","office",0.88,0.85,0.33,0.74,0.84,0.08,0.5,0.78,0.55,0,"mixed_harmonious",0.8,0.9,0.79,0.34,"bad","average"
"O01648","summer","casual",1,0.95,0.59,0.85,0.84,0.38,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","bad"
"O01649","summer","office",1,1,0.51,0.94,0.84,0.29,0.75,0.93,0.9,0,"monochromatic",0.8,0.9,0.8,0.74,"good","good"
"O01650","spring","gym",1,0.95,0.59,0.92,0.84,0.53,0.75,0.55,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.76,"good","average"
"O01651","autumn","date",1,0.95,0.61,0.98,0.84,0.43,0.75,0.9,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.79,"good","bad"
"O01652","summer","gym",0.88,1,0.65,1,0.84,0.52,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.81,"good","average"
"O01653","all-season","casual",0.88,0.85,0.59,0.93,0.84,0.59,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.77,"good","bad"
"O01654","autumn","office",1,0.95,0.76,1,0.84,0.62,1,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.86,"good","average"
"O01655","summer","gym",0.88,0.95,0.52,1,0.84,0.59,0.18,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O01656","all-season","date",0.88,0.85,0.43,0.85,0.84,0.09,0.75,0.9,0.7,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O01657","summer","casual",0.88,1,0.47,0.92,0.84,0.16,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O01658","all-season","casual",0.88,0.85,0.58,0.78,0.84,0.26,1,0.88,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","bad"
"O01659","all-season","casual",1,0.85,0.59,0.93,0.84,0.42,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.77,"good","bad"
"O01660","autumn","gym",0.88,0.95,0.55,0.85,0.84,0.41,0.75,0.92,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O01661","all-season","date",0.88,0.85,0.43,0.85,0.84,0.09,0.75,0.9,0.8,0,"complementary",0.8,0.9,0.8,0.4,"average","average"
"O01662","summer","gym",0.88,0.95,0.12,1,0.84,0.09,0.09,0.25,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O01663","autumn","date",1,0.95,0.49,0.92,0.84,0.36,0.75,0.68,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.72,"good","average"
"O01664","winter","casual",1,0.95,0.77,1,0.84,0.6,1,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.86,"good","average"
"O01665","all-season","casual",0.88,0.85,0.64,0.92,0.87,0.54,0.75,0.88,0.87,0,"analogous",0.8,0.9,0.89,0.79,"good","bad"
"O01666","all-season","office",0.88,0.85,0.25,0.85,0.87,0.09,0.09,0.93,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.34,"bad","bad"
"O01667","autumn","gym",1,0.95,0.59,0.92,0.84,0.53,0.75,0.55,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.76,"good","average"
"O01668","autumn","casual",0.88,0.95,0.69,1,0.84,0.62,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.83,"good","average"
"O01669","summer","gym",0.88,0.95,0.12,0.85,0.84,0.09,0.09,0.25,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.34,"bad","bad"
"O01670","autumn","casual",1,0.95,0.55,0.92,0.84,0.46,0.5,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.75,"good","average"
"O01671","autumn","date",0.88,0.95,0.4,1,0.84,0.09,0.75,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O01672","summer","gym",1,0.95,0.41,0.98,0.84,0.08,0.75,0.92,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.4,"average","average"
"O01673","winter","travel",1,0.95,0.44,1,0.84,0.09,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O01674","all-season","date",0.88,0.85,0.51,0.78,0.84,0.26,0.75,0.9,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O01675","autumn","date",1,0.95,0.12,0.94,0.84,0.07,0.09,0.32,0.9,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O01676","autumn","casual",1,0.95,0.61,0.81,0.84,0.42,0.75,0.88,0.62,0,"complementary",0.8,0.9,0.8,0.74,"good","average"
"O01677","winter","casual",1,0.95,0.64,0.92,0.84,0.48,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.78,"good","average"
"O01678","autumn","gym",1,0.95,0.59,0.91,0.84,0.53,0.75,0.55,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.76,"good","average"
"O01679","all-season","office",0.62,0.85,0.69,0.93,0.84,0.6,1,0.78,0.88,0,"monochromatic",0.8,0.9,0.8,0.81,"good","good"
"O01680","autumn","casual",1,0.6,0.58,1,0.84,0.44,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.78,"good","good"
"O01681","autumn","travel",1,0.95,0.77,1,0.84,0.6,1,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.86,"good","average"
"O01682","all-season","office",0.62,0.85,0.55,0.85,0.87,0.54,0.5,0.93,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.74,"good","good"
"O01683","summer","casual",0.88,0.95,0.38,1,0.84,0.33,0.28,0.88,0.92,0,"monochromatic",0.8,0.9,0.79,0.7,"good","average"
"O01684","all-season","casual",0.88,0.85,0.54,0.74,0.84,0.34,0.75,0.88,0.55,0,"mixed_harmonious",0.8,0.9,0.8,0.69,"average","average"
"O01685","summer","gym",0.88,0.95,0.12,1,0.84,0.09,0.09,0.25,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O01686","all-season","gym",0.88,0.85,0.48,0.84,0.87,0.46,0.75,0.25,0.75,0,"mixed_harmonious",0.8,0.9,0.89,0.71,"good","average"
"O01687","winter","office",1,0.95,0.26,1,0.84,0.17,0.5,0.28,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O01688","autumn","travel",1,0.95,0.77,0.92,0.84,0.6,1,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.84,"good","bad"
"O01689","autumn","office",1,0.95,0.54,0.98,0.84,0.36,0.75,0.93,0.91,0,"analogous",0.8,0.9,0.8,0.76,"good","average"
"O01690","all-season","date",0.88,0.85,0.39,0.74,0.84,0.09,0.75,0.9,0.55,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","bad"
"O01691","summer","casual",1,0.95,0.16,0.92,0.84,0.05,0.09,0.62,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O01692","all-season","casual",1,0.85,0.56,0.85,0.84,0.44,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O01693","spring","date",0.88,0.95,0.4,1,0.84,0.09,0.75,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O01694","spring","casual",1,0.95,0.7,1,0.84,0.62,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.83,"good","good"
"O01695","summer","gym",0.88,0.95,0.58,0.94,0.84,0.52,0.5,0.92,0.9,0,"monochromatic",0.8,0.9,0.8,0.77,"good","average"
"O01696","all-season","date",0.88,0.85,0.62,0.93,0.87,0.5,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.89,0.79,"good","average"
"O01697","spring","gym",1,0.95,0.72,0.91,0.84,0.63,1,0.55,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.81,"good","good"
"O01698","winter","office",1,0.95,0.45,0.92,0.84,0.09,0.75,0.93,0.84,0,"complementary",0.8,0.9,0.8,0.4,"average","average"
"O01699","summer","casual",1,0.8,0.26,0.85,0.84,0.07,0.28,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O01700","summer","office",0.88,0.95,0.38,1,0.84,0.21,0.41,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O01701","summer","gym",0.88,0.95,0.33,0.92,0.84,0.21,0.41,0.55,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O01702","all-season","casual",0.88,0.85,0.32,0.93,0.84,0.07,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","good"
"O01703","all-season","casual",0.88,0.85,0.74,0.93,0.84,0.6,1,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.83,"good","average"
"O01704","all-season","office",1,0.85,0.6,0.93,0.84,0.42,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.77,"good","good"
"O01705","all-season","casual",0.88,0.85,0.53,0.78,0.84,0.41,0.75,0.88,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.7,"average","bad"
"O01706","all-season","casual",1,0.85,0.69,0.85,0.84,0.62,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.78,"good","good"
"O01707","autumn","gym",1,0.95,0.54,1,0.84,0.42,0.75,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.77,"good","good"
"O01708","winter","casual",1,0.95,0.77,0.91,0.84,0.6,1,0.88,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.83,"good","average"
"O01709","all-season","casual",0.62,0.85,0.72,0.78,0.84,0.63,1,0.88,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","average"
"O01710","autumn","office",1,0.95,0.52,0.94,0.84,0.23,0.75,0.93,0.9,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O01711","summer","gym",0.88,0.95,0.18,1,0.84,0.09,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O01712","summer","weekend",0.62,0.95,0.38,0.85,0.84,0.3,0.28,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.66,"average","average"
"O01713","autumn","office",1,0.6,0.48,1,0.84,0.28,0.75,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","bad"
"O01714","all-season","office",0.88,0.85,0.42,0.85,0.84,0.2,0.75,0.78,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.42,"average","average"
"O01715","winter","date",1,0.95,0.61,1,0.84,0.42,0.75,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","bad"
"O01716","summer","casual",1,0.8,0.51,0.85,0.84,0.46,0.41,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.71,"good","bad"
"O01717","summer","gym",0.88,0.95,0.1,0.85,0.84,0.07,0.09,0.25,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.34,"bad","good"
"O01718","winter","casual",1,0.95,0.77,1,0.84,0.6,1,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.86,"good","average"
"O01719","summer","date",1,0.95,0.11,0.91,0.84,0.05,0.09,0.32,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","bad"
"O01720","autumn","casual",1,0.95,0.78,0.92,0.84,0.63,1,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.84,"good","average"
"O01721","autumn","office",1,0.95,0.79,1,0.84,0.63,1,0.93,0.92,0,"monochromatic",0.8,0.9,0.8,0.87,"good","good"
"O01722","spring","date",1,0.95,0.61,0.92,0.84,0.43,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","average"
"O01723","winter","office",0.88,0.6,0.66,1,0.84,0.69,0.75,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.82,"good","bad"
"O01724","summer","travel",1,0.95,0.39,0.67,0.84,0.06,0.75,0.88,0.57,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","bad"
"O01725","autumn","travel",1,0.95,0.41,0.98,0.84,0.09,0.75,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.4,"average","average"
"O01726","summer","date",0.88,0.95,0.36,0.92,0.84,0.44,0.41,0.32,0.82,0,"mixed_harmonious",0.8,0.9,0.79,0.67,"average","average"
"O01727","autumn","travel",1,0.95,0.51,1,0.84,0.23,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","bad"
"O01728","spring","casual",1,0.95,0.55,0.98,0.84,0.41,0.75,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.77,"good","bad"
"O01729","summer","gym",1,0.95,0.15,1,0.84,0.05,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","good"
"O01730","summer","casual",1,0.95,0.33,0.82,0.84,0.07,0.5,0.88,0.61,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O01731","all-season","casual",1,0.85,0.72,0.85,0.84,0.67,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.8,"good","average"
"O01732","all-season","date",1,0.85,0.6,0.85,0.84,0.42,0.75,0.9,0.8,0,"complementary",0.8,0.9,0.8,0.75,"good","average"
"O01733","all-season","date",0.88,0.85,0.43,0.93,0.84,0.09,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O01734","all-season","date",0.62,0.85,0.12,0.71,0.87,0.09,0.09,0.32,0.47,0,"mixed_harmonious",0.8,0.9,0.89,0.34,"bad","average"
"O01735","all-season","office",0.88,0.85,0.58,0.78,0.84,0.46,0.75,0.78,0.63,0,"mixed_harmonious",0.8,0.9,0.79,0.72,"good","average"
"O01736","all-season","office",0.88,0.85,0.43,0.93,0.84,0.16,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O01737","summer","gym",0.88,0.95,0.35,1,0.84,0.44,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O01738","spring","casual",1,0.95,0.78,0.98,0.84,0.62,1,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.86,"good","good"
"O01739","summer","gym",1,0.95,0.57,0.67,0.84,0.49,0.75,0.55,0.57,0,"mixed_harmonious",0.8,0.9,0.8,0.68,"average","average"
"O01740","all-season","casual",0.88,0.85,0.58,0.93,0.84,0.26,1,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","good"
"O01741","autumn","casual",1,0.95,0.51,1,0.84,0.23,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O01742","all-season","gym",0.88,0.85,0.59,0.93,0.84,0.68,0.5,0.92,0.88,0,"monochromatic",0.8,0.9,0.8,0.77,"good","bad"
"O01743","all-season","casual",0.88,0.85,0.58,0.75,0.84,0.42,0.75,0.88,0.57,0,"mixed_harmonious",0.8,0.9,0.79,0.71,"good","average"
"O01744","summer","casual",0.88,0.95,0.63,1,0.84,0.7,0.41,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","bad"
"O01745","autumn","casual",0.62,0.95,0.73,0.92,0.84,0.62,1,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.82,"good","average"
"O01746","summer","office",0.88,0.95,0.25,0.69,0.87,0.09,0.18,0.78,0.48,0,"triadic",0.8,0.9,0.89,0.4,"average","good"
"O01747","summer","gym",1,1,0.56,0.64,0.84,0.44,0.75,0.55,0.49,0,"mixed_harmonious",0.8,0.9,0.8,0.67,"average","average"
"O01748","summer","gym",0.88,0.95,0.5,0.85,0.84,0.45,0.5,0.92,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.71,"good","average"
"O01749","summer","casual",1,1,0.5,0.92,0.84,0.29,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O01750","all-season","office",0.88,0.85,0.5,0.84,0.84,0.33,0.75,0.93,0.75,0,"mixed_harmonious",0.8,0.9,0.8,0.7,"good","average"
"O01751","all-season","date",1,0.85,0.56,0.85,0.84,0.44,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O01752","summer","gym",0.88,0.95,0.1,1,0.84,0.07,0.09,0.25,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","good"
"O01753","all-season","gym",0.88,0.85,0.62,0.91,0.84,0.49,1,0.55,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.77,"good","good"
"O01754","all-season","casual",0.88,0.85,0.6,0.93,0.87,0.46,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.89,0.78,"good","average"
"O01755","summer","office",1,0.95,0.38,0.92,0.84,0.08,0.75,0.78,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O01756","winter","office",0.88,0.95,0.5,1,0.84,0.29,0.75,0.93,0.92,0,"monochromatic",0.8,0.9,0.8,0.75,"good","average"
"O01757","all-season","office",0.88,0.85,0.67,0.74,0.84,0.49,1,0.78,0.55,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O01758","all-season","casual",0.88,0.85,0.39,0.93,0.84,0.24,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O01759","all-season","gym",0.88,0.85,0.31,0.93,0.87,0.47,0.14,0.25,0.88,0,"monochromatic",0.8,0.9,0.89,0.66,"average","good"
"O01760","autumn","date",1,0.95,0.61,0.92,0.84,0.43,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","good"
"O01761","all-season","date",0.88,0.85,0.44,0.93,0.87,0.1,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.89,0.4,"average","average"
"O01762","all-season","casual",0.88,0.85,0.68,0.93,0.87,0.62,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.89,0.81,"good","average"
"O01763","summer","office",1,0.45,0.25,0.93,0.84,0.08,0.28,0.78,0.89,0,"analogous",0.8,0.9,0.8,0.4,"average","good"
"O01764","all-season","office",0.88,0.85,0.66,0.93,0.84,0.62,0.75,0.78,0.88,0,"monochromatic",0.8,0.9,0.8,0.8,"good","bad"
"O01765","all-season","date",0.88,0.85,0.62,0.85,0.87,0.5,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.76,"good","bad"
"O01766","all-season","office",1,0.85,0.81,0.93,0.84,0.7,1,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.86,"good","average"
"O01767","all-season","office",0.88,0.85,0.29,0.93,0.84,0.44,0.09,0.28,0.88,0,"monochromatic",0.8,0.9,0.79,0.4,"average","bad"
"O01768","spring","casual",1,0.95,0.61,1,0.84,0.42,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","average"
"O01769","summer","travel",1,0.95,0.46,0.92,0.84,0.48,0.28,0.72,0.84,0,"complementary",0.8,0.9,0.8,0.71,"good","good"
"O01770","summer","office",0.62,0.95,0.23,0.94,0.87,0.09,0.18,0.78,0.9,0,"monochromatic",0.8,0.9,0.89,0.4,"average","average"
"O01771","winter","casual",1,0.95,0.44,1,0.84,0.17,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","good"
"O01772","all-season","office",0.88,0.85,0.66,0.85,0.84,0.62,0.75,0.78,0.8,0,"complementary",0.8,0.9,0.8,0.77,"good","good"
"O01773","winter","gym",1,0.95,0.51,0.92,0.84,0.29,0.75,0.92,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O01774","all-season","casual",0.88,0.85,0.16,0.93,0.84,0.06,0.09,0.62,0.88,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O01775","summer","casual",0.88,0.95,0.32,0.92,0.87,0.2,0.18,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.89,0.42,"average","average"
"O01776","spring","travel",1,0.95,0.66,0.98,0.84,0.68,0.5,0.88,0.91,0,"analogous",0.8,0.9,0.8,0.81,"good","average"
"O01777","all-season","casual",0.88,0.85,0.24,0.93,0.87,0.21,0.14,0.62,0.88,0,"monochromatic",0.8,0.9,0.89,0.42,"average","good"
"O01778","all-season","date",0.62,0.85,0.61,0.85,0.87,0.54,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.76,"good","average"
"O01779","summer","office",0.88,0.95,0.61,0.94,0.84,0.7,0.41,0.78,0.9,0,"monochromatic",0.8,0.9,0.8,0.78,"good","bad"
"O01780","all-season","gym",1,0.85,0.63,0.78,0.84,0.62,0.75,0.55,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O01781","summer","casual",0.62,0.95,0.55,0.92,0.84,0.38,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.75,"good","average"
"O01782","autumn","casual",1,0.95,0.66,1,0.84,0.68,0.5,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.82,"good","bad"
"O01783","winter","gym",1,0.95,0.38,1,0.84,0.17,0.5,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O01784","autumn","casual",1,0.95,0.55,0.94,0.84,0.41,0.75,0.88,0.9,0,"monochromatic",0.8,0.9,0.8,0.75,"good","average"
"O01785","spring","gym",1,0.95,0.16,1,0.84,0.07,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O01786","summer","date",1,0.45,0.27,0.81,0.84,0.08,0.28,0.9,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O01787","all-season","casual",0.88,0.85,0.63,0.91,0.84,0.52,0.75,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.79,0.78,"good","good"
"O01788","summer","office",1,1,0.46,0.91,0.84,0.16,0.75,0.78,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","bad"
"O01789","summer","casual",0.88,0.95,0.63,0.85,0.84,0.7,0.41,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.76,"good","good"
"O01790","spring","office",1,0.95,0.67,0.85,0.84,0.53,0.75,0.93,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.78,"good","average"
"O01791","summer","gym",0.88,0.95,0.73,1,0.84,0.68,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.84,"good","good"
"O01792","all-season","office",0.88,0.85,0.8,0.93,0.84,0.7,1,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.85,"good","bad"
"O01793","summer","gym",0.88,0.95,0.12,0.85,0.84,0.09,0.09,0.25,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.34,"bad","average"
"O01794","summer","gym",0.88,0.95,0.48,1,0.84,0.52,0.18,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","good"
"O01795","all-season","casual",0.88,0.85,0.38,0.93,0.87,0.47,0.14,0.62,0.88,0,"monochromatic",0.8,0.9,0.89,0.69,"average","average"
"O01796","summer","casual",0.88,1,0.51,0.98,0.84,0.24,0.75,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.42,"average","average"
"O01797","summer","office",1,0.95,0.4,1,0.84,0.06,0.75,0.93,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","good"
"O01798","autumn","date",1,0.95,0.61,0.92,0.84,0.42,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","average"
"O01799","all-season","office",0.88,0.85,0.69,0.93,0.87,0.62,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.89,0.82,"good","good"
"O01800","spring","office",0.88,0.95,0.78,1,0.84,0.63,1,0.93,0.92,0,"monochromatic",0.8,0.9,0.8,0.86,"good","good"
"O01801","summer","gym",0.88,0.95,0.2,0.98,0.84,0.18,0.09,0.55,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.42,"average","good"
"O01802","summer","date",1,0.95,0.51,0.91,0.84,0.3,0.75,0.9,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O01803","all-season","casual",0.88,0.85,0.43,0.93,0.84,0.18,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.42,"average","good"
"O01804","summer","gym",0.88,0.95,0.64,0.73,0.84,0.5,0.75,0.92,0.56,0,"triadic",0.8,0.9,0.8,0.73,"good","average"
"O01805","all-season","gym",0.88,0.85,0.54,0.91,0.84,0.41,0.75,0.92,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.74,"good","average"
"O01806","autumn","casual",1,0.95,0.55,1,0.84,0.41,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.77,"good","average"
"O01807","all-season","casual",0.88,0.85,0.53,0.85,0.84,0.32,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.72,"good","average"
"O01808","winter","casual",0.62,0.95,0.41,0.92,0.84,0.17,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O01809","summer","date",1,0.45,0.27,0.61,0.84,0.08,0.28,0.9,0.43,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O01810","all-season","office",0.88,0.85,0.67,0.84,0.84,0.49,1,0.78,0.75,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","good"
"O01811","spring","casual",0.62,0.95,0.73,0.92,0.84,0.62,1,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.82,"good","bad"
"O01812","all-season","casual",1,0.85,0.6,0.93,0.84,0.44,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.77,"good","bad"
"O01813","all-season","casual",0.88,0.85,0.58,0.78,0.84,0.26,1,0.88,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","bad"
"O01814","all-season","casual",0.88,0.85,0.69,0.91,0.84,0.49,1,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.8,"good","bad"
"O01815","all-season","gym",1,0.85,0.63,0.93,0.84,0.62,0.75,0.55,0.88,0,"monochromatic",0.8,0.9,0.8,0.78,"good","average"
"O01816","all-season","date",0.88,0.85,0.29,0.93,0.84,0.09,0.28,0.9,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","average"
"O01817","autumn","casual",1,0.6,0.58,0.98,0.84,0.44,0.75,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.78,"good","average"
"O01818","summer","event",1,0.95,0.4,0.95,0.84,0.38,0.09,0.94,0.82,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O01819","summer","gym",0.88,0.95,0.73,0.92,0.84,0.68,0.75,0.92,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.82,"good","bad"
"O01820","all-season","travel",0.88,0.85,0.35,0.93,0.84,0.08,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","good"
"O01821","all-season","travel",0.88,0.85,0.32,0.93,0.84,0.07,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","average"
"O01822","summer","gym",0.88,0.95,0.17,0.92,0.84,0.08,0.09,0.55,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.34,"bad","good"
